title,publishedAt,duration,topic_categories,view_count,like_count,comment_count,tags,channel_title,playlist_name,channel_ID,playlist_ID,url
Booba - Walabok (Clip Officiel),2016-05-06,251,"['Electronic_music', 'Hip_hop_music']",8569438,60966.0,3689.0,"['booba', 'walabok', 'nero nemesis', 'rap', 'hip hop', '92i', 'B2oba Officiel']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,i6rOq0sJRgE
Talion,2018-12-12,243,['Hip_hop_music'],1086236,5691.0,61.0,"['Booba', 'Nero nemesis', 'Talion']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,krffFyZkpds
Zer,2018-12-12,280,['Hip_hop_music'],920729,5505.0,50.0,"['Booba', 'Siboy', 'Benash', 'Nero nemesis', 'Zer']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,iYtjpc93upM
Booba - 92i Veyron (Clip Officiel),2016-02-05,288,"['Electronic_music', 'Hip_hop_music', 'Pop_music']",91962522,461718.0,26825.0,"['Booba', '92i Veyron', 'Rap', 'Hip Hop', 'b2o', 'Clip', 'Video', 'Nero Nemesis', 'B2oba Officiel']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,hwtLqJyhS3Q
Booba feat. Benash - Validée (Clip Officiel),2015-10-27,425,"['Hip_hop_music', 'Music_of_Latin_America']",60423668,224251.0,7841.0,"['Validée', 'Benash', 'Booba', 'rap', 'Hip Hop', 'Nero Nemesis', 'B2oba Officiel']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,IWftfp5cLCk
Booba - Attila (Clip Officiel),2015-09-23,181,['Hip_hop_music'],15124014,91388.0,5586.0,"['Booba', 'Attila', 'Rap', 'Hip Hop', 'Clip', 'Video', 'B2oba Officiel']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,1l4HTnzFuIs
Charbon,2018-12-12,219,['Hip_hop_music'],640831,3556.0,32.0,"['Booba', 'Nero nemesis', 'Charbon']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,Ye0Y-_ZYLqo
Booba - Génération Assassin (Clip Officiel),2015-11-28,163,['Hip_hop_music'],14316787,93797.0,4844.0,"['Booba (Musical Artist)', 'Génération Assassin', 'Rap', 'Hip Hop', 'Clip', 'Video', 'Nero Nemesis', 'B2oba Officiel']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,rZkPJ9LMiwA
Booba - Pinocchio feat. Damso & Gato (Clip officiel),2016-08-08,293,['Hip_hop_music'],31738692,173204.0,8017.0,"['booba', 'b2o', 'pinocchio', 'damso', 'gato', 'Nero Nemesis', 'B2oba Officiel']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,OXewKWKvva8
Booba - Comme les autres (Clip Officiel),2016-02-25,341,['Hip_hop_music'],23421964,112328.0,7875.0,"['booba', 'comme les autres', 'Nero Nemesis', 'Rap', 'Hip Hop', 'Clip', 'Video', 'B2oba Officiel']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,XsHbV4gG3M4
Booba - Habibi (Clip Officiel),2016-04-18,288,"['Electronic_music', 'Hip_hop_music']",13132607,72144.0,3920.0,"['booba', 'habibi', 'clip', 'Rap', 'Hip Hop', 'Nero Nemesis', '92i', 'Kopp', 'B2oba Officiel']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,R3VhomP5b10
Booba - 4G (Clip Officiel),2015-12-17,251,"['Electronic_music', 'Hip_hop_music']",16884268,84890.0,5817.0,"['Booba', '4G', 'Kalash', 'Gradur', 'Clip', 'Rap', 'Hip Hop', 'Nero Nemesis', 'B2oba Officiel']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,ufDsQaAXmVs
D.U.C,2018-07-23,246,['Hip_hop_music'],1986342,8968.0,105.0,"['Booba', 'D.U.C.', 'D.U.C']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,rMr0_xat2lg
Booba - Tony Sosa (Clip Officiel),2015-02-20,288,"['Electronic_music', 'Hip_hop_music']",19839791,80528.0,4628.0,"['Booba (Musical Artist)', 'Tony Sosa', 'Rap', 'Hip Hop', 'D.U.C', 'B2oba Officiel']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,2PDST8XQH9Q
Bellucci,2018-07-23,250,['Hip_hop_music'],524274,2903.0,46.0,"['Booba', 'Future', 'フューチャー', 'D.U.C.', 'Bellucci']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,Okjg2XhhrMw
Loin d’ici,2018-07-23,226,"['Electronic_music', 'Hip_hop_music']",353114,2205.0,23.0,"['Booba', 'D.U.C.', 'Loin d’ici']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,tPxhA8GVl3Q
Booba - Caracas,2014-12-09,275,['Hip_hop_music'],8121586,36536.0,2866.0,"['Booba', 'Caracas', 'Audio', 'D.U.C', '92i', 'Kopp', 'B2oba Officiel']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,1GbUl0YadLs
Booba - Mon Pays (Clip Officiel),2015-06-25,267,"['Electronic_music', 'Hip_hop_music']",11093288,59898.0,2681.0,"['Booba (Musical Artist)', 'Mon Pays', 'Hip Hop', 'Rap', 'D.U.C', 'Kopp', 'B2o', 'B2oba Officiel']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,-F_GRymcmSY
All Set,2018-07-23,159,['Hip_hop_music'],213111,1206.0,27.0,"['Booba', 'Jeremih', 'ジェレマイ', 'D.U.C.', 'All Set']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,EKGXrjuKUKc
Les meilleurs,2018-07-23,274,['Hip_hop_music'],400611,2864.0,32.0,"['Booba', '40000 Gang', 'D.U.C.', 'Les meilleurs']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,WWR_BH_TjL8
Booba - Mové Lang feat. Bridjahting & Gato (Clip Officiel),2015-05-14,358,['Hip_hop_music'],14731063,85868.0,4979.0,"['mové lang', 'gato', 'bridjahting', '971', 'guadeloupe', '92i', 'Booba', 'Haïti', 'D.U.C', 'B2oba Officiel']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,RYozvYitx60
Booba - LVMH (Clip Officiel),2015-04-02,292,['Hip_hop_music'],24985498,95275.0,5148.0,"['Booba (Musical Artist)', 'LVMH', 'D.U.C', 'Rap', 'Hip Hop', 'B2oba Officiel']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,S3cB7Vj0gtQ
G-Love,2018-07-23,191,"['Electronic_music', 'Hip_hop_music']",1491784,10997.0,47.0,"['Booba', 'Farruko', 'D.U.C.', 'G-Love']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,vUV4Fi16KrM
Billets violets,2018-07-23,157,"['Electronic_music', 'Hip_hop_music']",258037,1598.0,10.0,"['Booba', 'D.U.C.', 'Billets violets']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,RQnq1ugralg
Ratpis,2018-07-23,240,"['Electronic_music', 'Hip_hop_music']",323797,1740.0,20.0,"['Booba', 'Mavado', 'マヴァード', 'D.U.C.', 'Ratpis']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,uywN29Qyzx8
Jack Da,2018-07-23,181,['Hip_hop_music'],439017,2519.0,35.0,"['Booba', 'D.U.C.', 'Jack Da']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,LhLf5qO7t6M
Mr.Kopp,2018-07-23,194,"['Electronic_music', 'Hip_hop_music']",769464,3443.0,30.0,"['Booba', 'D.U.C.', 'Mr.Kopp']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,Bx_0WIFCKX0
Temps mort 2.0,2018-07-23,188,['Hip_hop_music'],941986,8018.0,95.0,"['Booba', 'Lino', 'リノ', 'lino', 'D.U.C.', 'Temps mort 2.0']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,arnRrFyLHm4
Booba - 3G (Clip Officiel),2014-09-12,234,['Hip_hop_music'],10456934,56167.0,3648.0,"['Booba', '3G', 'Clip', 'D.U.C', 'Rap', 'Hip Hop', 'B2oba Officiel']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,i6cxvhzcSZk
Booba - La Mort Leur Va Si Bien,2014-02-07,207,['Hip_hop_music'],18202517,75076.0,7491.0,"['Booba', 'La mort leur va si bien', 'Rap', 'Hip Hop', 'Audio', 'D.U.C', 'B2oba Officiel']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,cHuU-rvWsaY
Booba - OKLM (Clip Officiel),2014-05-26,392,['Hip_hop_music'],20553318,120142.0,10552.0,"['OKLM', 'Booba', 'Rap', 'Hip Hop', 'Clip', 'Video', 'D.U.C', 'B2oba Officiel']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,KpXSed8yVSI
G5 (Intro),2018-07-26,95,['Hip_hop_music'],466571,1698.0,15.0,"['Booba', 'Futur', 'G5']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,tLIsqdujTP8
Maki Sall Music,2018-07-26,296,['Hip_hop_music'],472944,2605.0,24.0,"['Booba', 'Futur', 'Maki Sall Music']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,nRrh53wx4z0
Booba - Wesh Morray,2012-09-06,258,"['Electronic_music', 'Hip_hop_music']",12073533,50857.0,16766.0,"['Booba', 'Futur 2.0', 'Wesh Morray', 'Rap', 'B2oba Officiel']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,hhRWM-K5TD8
Booba - Tombé pour elle (Clip Officiel),2012-11-23,340,"['Hip_hop_music', 'Music_of_Latin_America']",46417076,167585.0,16509.0,"['Tombé pour elle', 'Booba', 'B2o', 'Rap', 'B2oba Officiel', 'Clip', 'Video', 'Futur 2.0']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,35FbLhYG86M
Booba - Showroom Ünkut Hong Kong,2013-05-06,272,['NaN'],1216152,8384.0,1708.0,"['booba', 'Habibi', 'Maître Yoda', 'R.T.C', 'B2o', '4G', 'Autopsie vol.4', 'Caramel', 'Autopsie vol.1', 'Autopsie vol.3', 'Tombé pour elle', 'Tony Sosa', 'showroom', 'Pantheon', 'futur', 'Comme une étoile', 'Autopsie Vol.2', 'Validée', 'Ouest Side', 'Comme les autres', 'T.L.T', 'D.U.C', 'Salside', '92i Veyron', 'Walabok', 'Nero Nemesis', 'Bakel City Gang', 'Kopp', 'Turfu', 'Audio', 'Génération Assassin', 'Clip', 'unkut', 'Kalash', 'kong', 'Rouge et bleu', 'Temps Mort', 'JDC', 'A.C Milan', 'hong', 'Son', '0.9', 'Jimmy', 'Booba', 'LVMH', 'OKLM', 'Chris Macari', 'Scarface', 'Lunatic', 'Killer']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,iLzuw-lest4
Booba - Pirates (Clip Officiel),2013-07-26,304,"['Electronic_music', 'Hip_hop_music']",10248629,47712.0,6558.0,"['booba', 'Pirates', 'Rap', 'Hip Hop', 'Futur 2.0', 'Clip', 'Video', 'B2oba Officiel']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,MWRu8gj1Qdc
Booba - Caramel (Clip Officiel),2012-09-21,282,"['Electronic_music', 'Hip_hop_music', 'Pop_music']",32264253,112527.0,28300.0,"['Booba', 'Caramel', 'Clip', 'Video', 'Futur 2.0', 'B2oba Officiel', 'Rap', 'Hip Hop', 'Kopp', 'B2o']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,YiC5SeRfLYw
Booba feat Kaaris - Kalash (Clip Officiel),2012-12-12,270,"['Electronic_music', 'Hip_hop_music']",49106808,259414.0,28251.0,"['Booba', 'Kalash', 'Kaaris', 'Futur 2.0', 'Rap', 'Hip hop', 'B2oba officiel', 'Clip', 'Video']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,oBbHo8b4FDc
1.8.7,2018-07-26,271,['Hip_hop_music'],294493,1659.0,11.0,"['Booba', 'Rick Ross', 'リックロス', 'リック・ロス', 'Futur', '1.8.7']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,zeR5-Fb5AH8
O.G,2018-07-26,229,['Hip_hop_music'],297295,1629.0,26.0,"['Booba', 'Mala', 'Futur', 'O.G']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,MKV8shbT2As
Booba - Jimmy (Clip Officiel),2013-04-17,242,"['Hip_hop_music', 'Pop_music']",23834828,115131.0,12311.0,"['Booba', 'Jimmy', 'Rap', 'Hip Hop', 'Clip', 'Futur 2.0', 'B2oba Officiel']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,LIpuN5Y7p9Y
Booba - Maître Yoda (Clip Officiel),2013-02-01,277,['Hip_hop_music'],22425263,74262.0,15449.0,"['Futur 2.0', 'Maître Yoda', 'Clip', 'Video', 'Rap', 'Hip Hop', 'Booba', 'Kopp', '92i', 'B2oba Officiel']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,AFNEBA8sLJ0
Rolex,2018-07-26,260,['Hip_hop_music'],976699,6604.0,141.0,"['Booba', 'Gato', 'Futur', 'Rolex']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,qIx3daqxYoo
Tout c'que j'ai,2018-07-26,224,"['Hip_hop_music', 'Pop_music']",368126,2145.0,23.0,"['Booba', 'Futur', ""Tout c'que j'ai""]",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,wMm3VgpRVWM
2PAC,2018-07-26,242,['Hip_hop_music'],386950,2354.0,42.0,"['Booba', 'Futur', '2PAC']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,Ze2i9Ju0-Vg
Futur,2018-07-26,214,['Hip_hop_music'],609624,3666.0,29.0,"['Booba', 'Futur']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,3UhZloB4wZM
Bandana muzik,2017-02-11,197,['Hip_hop_music'],107638,295.0,3.0,"['Booba Deka Grödash Autopsie', 'vol. 4 Bandana muzik']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,JTRfUyh7bso
Shay feat. Booba - Cruella (Clip Officiel),2011-10-28,256,"['Hip_hop_music', 'Pop_music']",5208978,26731.0,4511.0,"['Booba', 'Cruella', 'Autopsie', 'Paname', 'Bakel', 'City', 'Gang', 'rap', 'hip', 'hop', '14', 'novembre']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,TS4xYlwXn1M
Gun in Hand (feat. Akon),2016-07-13,283,"['Hip_hop_music', 'Pop_music']",134605,1052.0,4.0,"['Booba', 'Akon', 'Animal Sons', 'Ouest Side', 'Gun in Hand (feat. Akon)']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,vIH8qD53Nes
Au fond de la classe (feat. Intouchable),2016-07-13,236,['Hip_hop_music'],70939,489.0,1.0,"['Booba', 'Intouchable', 'PhreQuincy', 'Ouest Side', 'Au fond de la classe (feat. Intouchable)']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,tTPyzr1rEN4
Couleur ebène,2016-07-13,221,['Hip_hop_music'],68820,522.0,10.0,"['Booba', 'Mehdi Faveris-Essadi', 'Ouest Side', 'Couleur ebène']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,qtNIfM8iyB0
Outro,2016-07-13,175,['Hip_hop_music'],51116,403.0,5.0,"['Booba', 'Gallegos', 'Ouest Side', 'Outro']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,LiK8H59gQzg
Tallac,2016-07-13,244,['Hip_hop_music'],1043382,6014.0,71.0,"['Booba', 'Skread', 'Panthéon', 'Tallac']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,-i6LtC1SkgA
Le mal par le mal,2016-07-13,130,"['Electronic_music', 'Hip_hop_music']",114368,661.0,6.0,"['Booba', 'Medi Med', 'Panthéon', 'Le mal par le mal']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,gMYAi9VJJfE
Commis d'office (feat. Mala),2016-07-13,310,['Hip_hop_music'],189320,1190.0,12.0,"['Booba', 'Mala', 'Kore & Skalp', 'Panthéon', ""Commis d'office (feat. Mala)""]",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,4R9ZsWOfdCc
BOOBA - N° 10,2008-11-21,271,['Hip_hop_music'],21026375,70376.0,7047.0,"['booba', 'boulbi', 'numero', 'n°', '10', 'pantheon']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,IZmCwtYk98A
Hors saison,2016-07-13,284,['Hip_hop_music'],145770,1015.0,4.0,"['Booba', 'Animal Sons', 'Shana', 'Panthéon', 'Hors saison']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,R5XPFnsQSoU
R.A.P. (feat. Doum's),2016-07-13,237,['Hip_hop_music'],53138,271.0,2.0,"['Booba', ""Doum's"", 'Animal Sons', 'Panthéon', ""R.A.P. (feat. Doum's)""]",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,WQY-Y3lXtNw
Baby (feat. Nessbeal),2016-07-13,272,"['Hip_hop_music', 'Pop_music']",132465,957.0,8.0,"['Booba', 'Nessbeal', 'Skread', 'Panthéon', 'Baby (feat. Nessbeal)']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,5RTVoKhZM_U
La faucheuse,2016-07-13,283,['Hip_hop_music'],330295,2054.0,10.0,"['Booba', 'Kore & Skalp', 'Panthéon', 'La faucheuse']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,pQpaNGwfQmo
Mon son,2016-07-13,170,['Hip_hop_music'],408721,2844.0,10.0,"['Booba', 'Médeline', 'Panthéon', 'Mon son']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,PdgXIWVRlHo
Alter égo (feat. Wayne Wonder),2016-07-13,255,"['Hip_hop_music', 'Music_of_Latin_America']",59625,404.0,4.0,"['Booba', 'Wayne Wonder', 'Médeline', 'Panthéon', 'Alter égo (feat. Wayne Wonder)']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,t0O7pk4HdjM
"Pazalaza pour sazamuser (feat. I2S, Brams)",2016-07-13,166,['Hip_hop_music'],38599,183.0,3.0,"['Booba I2S Brams Médeline Panthéon Pazalaza pour sazamuser (feat. I2S', 'Brams)']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,0a8hQrpTtTE
Bâtiment C,2016-07-13,224,['Hip_hop_music'],125732,812.0,3.0,"['Booba', 'Kore & Skalp', 'Panthéon', 'Bâtiment C']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,khMNwPCejVs
BOOBA - Avant de partir,2008-11-21,248,['Hip_hop_music'],10531435,35680.0,2528.0,"['booba', 'boulbi', 'pantheon', 'avant', 'de', 'partir']",B20baOfficiel,B2O,UCNtD7oDVld6YeaYV7tCXo1A,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,xq6hHpG1dXk
Temps mort,2018-09-24,145,['Hip_hop_music'],254283,2258.0,13.0,"['Booba', 'Temps mort']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,uDYxfX5Ixxs
Indépendants,2018-09-24,234,['Hip_hop_music'],177741,1193.0,7.0,"['Booba', 'Temps mort', 'Indépendants']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,nckFWmKzerU
Ecoute bien,2018-09-24,273,['Hip_hop_music'],200149,1258.0,6.0,"['Booba', 'Temps mort', 'Ecoute bien']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,i0_4M3Uxmk4
Ma définition,2018-09-24,217,['Hip_hop_music'],222871,1645.0,5.0,"['Booba', 'Temps mort', 'Ma définition']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,NXNarQIDOUY
Jusqu'ici tout va bien,2018-09-24,289,['Hip_hop_music'],200141,1252.0,13.0,"['Booba', 'Temps mort', ""Jusqu'ici tout va bien""]",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,ivOJ33R_8Ac
Repose en paix,2018-09-24,174,['Hip_hop_music'],375252,2834.0,6.0,"['Booba', 'Temps mort', 'Repose en paix']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,CdK1lTfgzJ8
Le bitume avec une plume,2018-09-24,287,['Hip_hop_music'],203595,1323.0,12.0,"['Booba', 'Temps mort', 'Le bitume avec une plume']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,QRgqNhaGZfM
Animals,2018-09-24,273,['Hip_hop_music'],87719,560.0,2.0,"['Booba', 'Lim', 'Moussa', 'Temps mort', 'Animals']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,V6VSy66ZkmM
Sans ratures,2018-09-24,273,['Hip_hop_music'],94357,603.0,2.0,"['Booba', 'Nessbeal', 'Ｎｅｓｓｂｅａｌ', 'Temps mort', 'Sans ratures']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,IrxC8-bhtpw
Interlude,2018-09-24,128,['Hip_hop_music'],89269,752.0,4.0,"['Booba', 'Temps mort', 'Interlude']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,Ch4i5xPwUN4
100-8 Zoo,2018-09-24,275,['Hip_hop_music'],76430,505.0,3.0,"['Booba', 'Mala', 'Brams', 'Doums', 'Ｄｏｕｍｓ', 'Issaka', 'Temps mort', '100-8 Zoo']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,AFEtZCuuK08
On m'a dit,2018-09-24,256,['Hip_hop_music'],95513,567.0,4.0,"['Booba', 'Temps mort', ""On m'a dit""]",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,XuN0mucpp3M
Nouvelle école,2018-09-24,254,['Hip_hop_music'],145675,1251.0,3.0,"['Booba', 'Mala', 'Temps mort', 'Nouvelle école']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,CRl91GKvitI
De mauvaise augure,2018-09-24,217,['Hip_hop_music'],107834,660.0,5.0,"['Booba', 'Temps mort', 'De mauvaise augure']",Booba - Topic,B2O,UCM2z1XL2kr4uVQoA2elbCgw,PLZulYW8dQheOduVo1i2NPvYqxPl-UsWbL,ypgGXzIEaJw
